novelty_mode,transcriptid,chunk_index,exec_turn_index,componentorder,transcriptcomponentid,speakertypename
full_turns,491277,13,,13,22706873,Analysts
full_turns,491277,14,,14,22706874,Executives
full_turns,491277,15,,15,22706875,Executives
full_turns,491277,17,,17,22706877,Executives
full_turns,491277,19,,19,22706879,Analysts
full_turns,491277,20,,20,22706880,Executives
full_turns,491277,21,,21,22706881,Executives
full_turns,491277,22,,22,22706882,Executives
full_turns,491277,24,,24,22706884,Analysts
full_turns,491277,25,,25,22706885,Executives
full_turns,491277,27,,27,22706887,Analysts
full_turns,491277,28,,28,22706888,Executives
full_turns,491277,29,,29,22706889,Executives
full_turns,491277,30,,30,22706890,Executives
full_turns,491277,32,,32,22706892,Analysts
full_turns,491277,33,,33,22706893,Executives
full_turns,491277,35,,35,22706895,Analysts
full_turns,491277,36,,36,22706896,Executives
full_turns,491277,38,,38,22706898,Analysts
full_turns,491277,39,,39,22706899,Executives
full_turns,491277,40,,40,22706900,Executives
full_turns,491277,43,,43,22706903,Executives
full_turns,491277,45,,45,22706905,Analysts
full_turns,491277,46,,46,22706906,Analysts
full_turns,491277,47,,47,22706907,Executives
full_turns,491277,49,,49,22706909,Analysts
full_turns,491277,50,,50,22706910,Executives
full_turns,491277,51,,51,22706911,Executives
full_turns,491277,53,,53,22706913,Analysts
full_turns,491277,54,,54,22706914,Executives
full_turns,491277,55,,55,22706915,Executives
full_turns,491277,56,,56,22706916,Executives
full_turns,492146,9,,9,22742961,Analysts
full_turns,492146,10,,10,22742962,Executives
full_turns,492146,13,,13,22742965,Executives
full_turns,492146,15,,15,22742967,Analysts
full_turns,492146,16,,16,22742968,Executives
full_turns,492146,17,,17,22742969,Executives
full_turns,492146,21,,21,22742973,Executives
full_turns,492146,23,,23,22742975,Analysts
full_turns,492146,24,,24,22742976,Executives
full_turns,492146,26,,26,22742978,Analysts
full_turns,492146,31,,32,22742984,Analysts
full_turns,492146,35,,36,22742988,Analysts
full_turns,492146,38,,39,22742991,Executives
full_turns,492146,43,,44,22742996,Analysts
full_turns,492146,45,,46,22742998,Executives
full_turns,492146,51,,52,22743004,Analysts
full_turns,492146,53,,54,22743006,Executives
full_turns,492146,55,,56,22743008,Analysts
full_turns,492146,58,,59,22743011,Analysts
full_turns,492146,59,,60,22743012,Executives
full_turns,492146,61,,62,22743014,Analysts
full_turns,492146,63,,64,22743016,Executives
full_turns,492146,68,,69,22743021,Analysts
full_turns,492146,69,,70,22743022,Executives
full_turns,492146,75,,76,22743028,Analysts
full_turns,492146,76,,77,22743029,Executives
full_turns,492817,6,,6,22777833,Analysts
full_turns,492817,7,,7,22777834,Executives
full_turns,492817,9,,9,22777836,Analysts
full_turns,492817,10,,10,22777837,Executives
full_turns,492817,12,,12,22777839,Analysts
full_turns,492817,13,,13,22777840,Executives
full_turns,492817,14,,14,22777841,Executives
full_turns,492817,16,,16,22777843,Executives
full_turns,492817,19,,19,22777846,Executives
full_turns,492817,21,,21,22777848,Analysts
full_turns,492817,22,,22,22777849,Executives
full_turns,492817,23,,23,22777850,Executives
full_turns,492817,25,,25,22777852,Analysts
full_turns,492817,28,,28,22777855,Executives
full_turns,492817,30,,30,22777857,Analysts
full_turns,492817,32,,32,22777859,Executives
full_turns,492817,33,,33,22777860,Analysts
full_turns,492817,36,,36,22777863,Analysts
full_turns,492817,37,,37,22777864,Executives
full_turns,492817,39,,39,22777866,Analysts
full_turns,492817,40,,40,22777867,Executives
full_turns,492817,42,,42,22777869,Analysts
full_turns,492817,43,,43,22777870,Executives
full_turns,492817,45,,45,22777872,Analysts
full_turns,492817,46,,46,22777873,Executives
full_turns,492817,48,,48,22777875,Analysts
full_turns,492817,49,,49,22777876,Executives
full_turns,492817,53,,53,22777880,Executives
full_turns,492817,55,,55,22777882,Analysts
full_turns,492817,56,,56,22777883,Executives
full_turns,492817,57,,57,22777884,Analysts
full_turns,492817,58,,58,22777885,Executives
full_turns,492817,61,,61,22777888,Executives
full_turns,492817,63,,63,22777890,Analysts
full_turns,492817,64,,64,22777891,Executives
full_turns,492817,66,,66,22777893,Analysts
full_turns,492817,67,,67,22777894,Executives
full_turns,492817,68,,68,22777895,Executives
full_turns,492817,70,,70,22777897,Executives
full_turns,494178,6,,7,22843001,Analysts
full_turns,494178,7,,8,22843002,Executives
full_turns,494178,8,,9,22843003,Executives
full_turns,494178,10,,13,22843007,Analysts
full_turns,494178,11,,14,22843008,Executives
full_turns,494178,13,,16,22843010,Analysts
full_turns,494178,14,,17,22843011,Executives
full_turns,494178,16,,19,22843013,Analysts
full_turns,494178,17,,20,22843014,Executives
full_turns,494178,19,,22,22843016,Analysts
full_turns,494178,20,,23,22843017,Executives
full_turns,494178,21,,24,22843018,Executives
full_turns,494178,22,,25,22843019,Executives
full_turns,494178,25,,28,22843022,Executives
full_turns,494178,27,,30,22843024,Analysts
full_turns,494178,28,,31,22843025,Executives
full_turns,494178,29,,32,22843026,Executives
full_turns,494178,31,,34,22843028,Analysts
full_turns,494178,32,,35,22843029,Executives
full_turns,494178,33,,36,22843030,Executives
full_turns,494178,35,,38,22843032,Analysts
full_turns,494178,36,,39,22843033,Executives
full_turns,494178,38,,41,22843035,Analysts
full_turns,494178,39,,42,22843036,Executives
full_turns,494178,42,,45,22843039,Executives
full_turns,494178,43,,46,22843040,Executives
full_turns,494410,3,,3,22852356,Analysts
full_turns,494410,4,,4,22852357,Executives
full_turns,494410,6,,6,22852359,Executives
full_turns,494410,7,,7,22852360,Analysts
full_turns,494410,8,,8,22852361,Executives
full_turns,494410,9,,9,22852362,Analysts
full_turns,494410,10,,10,22852363,Executives
full_turns,494410,16,,16,22852369,Analysts
full_turns,494410,17,,17,22852370,Executives
full_turns,494410,19,,19,22852372,Analysts
full_turns,494410,20,,20,22852373,Executives
full_turns,494410,22,,22,22852375,Executives
full_turns,494410,24,,24,22852377,Analysts
full_turns,494410,25,,25,22852378,Executives
full_turns,494410,27,,27,22852380,Analysts
full_turns,494410,28,,28,22852381,Executives
full_turns,494410,29,,29,22852382,Analysts
full_turns,494410,30,,30,22852383,Executives
full_turns,494410,32,,32,22852385,Analysts
full_turns,494410,33,,33,22852386,Executives
full_turns,494410,34,,34,22852387,Analysts
full_turns,494410,35,,35,22852388,Executives
full_turns,494410,39,,39,22852392,Analysts
full_turns,494410,40,,40,22852393,Executives
full_turns,494410,41,,41,22852394,Analysts
full_turns,494410,42,,42,22852395,Executives
full_turns,494410,46,,46,22852399,Analysts
full_turns,494410,48,,49,22852402,Executives
full_turns,494410,51,,53,22852406,Executives
full_turns,494410,52,,54,22852407,Analysts
full_turns,494410,53,,55,22852408,Executives
full_turns,494410,59,,62,22852415,Analysts
full_turns,494410,60,,63,22852416,Executives
full_turns,494410,65,,69,22852422,Analysts
full_turns,494410,66,,70,22852423,Executives
full_turns,494410,68,,72,22852425,Executives
full_turns,494410,69,,73,22852426,Analysts
full_turns,494410,70,,74,22852427,Executives
full_turns,494410,72,,76,22852429,Analysts
full_turns,494410,73,,77,22852430,Executives
full_turns,494410,74,,78,22852431,Analysts
full_turns,494410,75,,79,22852432,Executives
full_turns,494410,76,,80,22852433,Analysts
full_turns,494410,78,,83,22852436,Analysts
full_turns,494410,79,,84,22852437,Executives
full_turns,494410,81,,86,22852439,Executives
full_turns,494410,83,,88,22852441,Analysts
full_turns,494410,84,,89,22852442,Executives
full_turns,494410,85,,90,22852443,Analysts
full_turns,494410,86,,91,22852444,Executives
full_turns,494410,87,,92,22852445,Analysts
full_turns,494410,88,,93,22852446,Executives
full_turns,494410,90,,95,22852448,Analysts
full_turns,494410,91,,96,22852449,Executives
full_turns,499995,3,,3,23104475,Analysts
full_turns,499995,4,,4,23104476,Executives
full_turns,499995,5,,5,23104477,Executives
full_turns,499995,7,,7,23104479,Executives
full_turns,499995,8,,8,23104480,Executives
full_turns,499995,10,,10,23104482,Analysts
full_turns,499995,11,,11,23104483,Executives
full_turns,499995,12,,12,23104484,Executives
full_turns,499995,14,,14,23104486,Analysts
full_turns,499995,16,,17,23104489,Executives
full_turns,499995,18,,19,23104491,Executives
full_turns,499995,20,,21,23104493,Executives
full_turns,499995,26,,27,23104499,Analysts
full_turns,499995,27,,28,23104500,Executives
full_turns,499995,31,,32,23104504,Analysts
full_turns,499995,32,,33,23104505,Executives
full_turns,499995,38,,39,23104511,Analysts
full_turns,499995,39,,40,23104512,Executives
full_turns,499995,42,,44,23104516,Executives
full_turns,499995,44,,46,23104518,Analysts
full_turns,499995,45,,47,23104519,Executives
full_turns,499995,46,,48,23104520,Analysts
full_turns,499995,48,,50,23104522,Analysts
full_turns,499995,49,,51,23104523,Executives
full_turns,499995,51,,53,23104525,Analysts
full_turns,499995,52,,54,23104526,Executives
full_turns,499995,53,,55,23104527,Analysts
full_turns,499995,54,,56,23104528,Executives
full_turns,499995,58,,61,23104533,Executives
full_turns,499995,59,,62,23104534,Analysts
full_turns,499995,60,,63,23104535,Executives
full_turns,499995,65,,69,23104541,Executives
full_turns,499995,66,,70,23104542,Executives
full_turns,499995,70,,74,23104546,Analysts
full_turns,499995,71,,75,23104547,Executives
full_turns,499995,72,,76,23104548,Analysts
full_turns,499995,73,,77,23104549,Executives
full_turns,499995,85,,90,23104562,Analysts
full_turns,499995,86,,91,23104563,Executives
full_turns,501397,6,,6,23164855,Executives
full_turns,501397,8,,8,23164857,Executives
full_turns,501397,10,,10,23164859,Analysts
full_turns,501397,11,,11,23164860,Executives
full_turns,501397,13,,13,23164862,Executives
full_turns,501397,15,,15,23164864,Analysts
full_turns,501397,19,,20,23164869,Executives
full_turns,501397,20,,21,23164870,Analysts
full_turns,501397,21,,22,23164871,Executives
full_turns,501397,28,,30,23164879,Analysts
full_turns,501397,31,,33,23164882,Executives
full_turns,501397,33,,35,23164884,Executives
full_turns,501397,35,,37,23164886,Executives
full_turns,501397,40,,42,23164891,Executives
full_turns,501397,42,,44,23164893,Executives
full_turns,501397,44,,46,23164895,Analysts
full_turns,501397,47,,49,23164898,Executives
full_turns,501397,49,,51,23164900,Executives
full_turns,501397,51,,53,23164902,Analysts
full_turns,501397,52,,54,23164903,Executives
full_turns,501397,53,,55,23164904,Analysts
full_turns,501397,54,,56,23164905,Executives
full_turns,501397,55,,57,23164906,Analysts
full_turns,501397,56,,58,23164907,Executives
full_turns,501397,59,,61,23164910,Executives
full_turns,501397,60,,62,23164911,Analysts
full_turns,501397,61,,63,23164912,Executives
full_turns,501397,65,,67,23164916,Analysts
full_turns,501397,67,,71,23164920,Executives
full_turns,501397,73,,77,23164926,Analysts
full_turns,501397,75,,79,23164928,Analysts
full_turns,501397,76,,80,23164929,Executives
full_turns,505954,6,,6,23356972,Analysts
full_turns,505954,10,,10,23356976,Executives
full_turns,505954,13,,13,23356979,Executives
full_turns,505954,14,,14,23356980,Executives
full_turns,505954,20,,20,23356986,Executives
full_turns,505954,21,,21,23356987,Analysts
full_turns,505954,22,,22,23356988,Executives
full_turns,505954,24,,24,23356990,Analysts
full_turns,505954,25,,25,23356991,Executives
full_turns,505954,29,,29,23356995,Executives
full_turns,505954,32,,32,23356998,Executives
full_turns,505954,33,,33,23356999,Analysts
full_turns,505954,34,,34,23357000,Executives
full_turns,505954,35,,35,23357001,Analysts
full_turns,505954,36,,36,23357002,Executives
full_turns,505954,39,,39,23357005,Analysts
full_turns,505954,41,,41,23357007,Analysts
full_turns,505954,44,,44,23357010,Executives
full_turns,505954,48,,48,23357014,Analysts
full_turns,505954,49,,49,23357015,Executives
full_turns,505954,50,,50,23357016,Analysts
full_turns,505954,51,,51,23357017,Executives
full_turns,505954,53,,53,23357019,Executives
full_turns,505954,56,,56,23357022,Executives
full_turns,505954,64,,64,23357030,Executives
full_turns,505954,69,,69,23357035,Analysts
full_turns,505954,71,,71,23357037,Analysts
full_turns,505954,72,,72,23357038,Executives
full_turns,505954,80,,82,23357048,Analysts
full_turns,505954,81,,83,23357049,Executives
full_turns,505954,83,,85,23357051,Executives
full_turns,505954,87,,89,23357055,Executives
full_turns,505954,92,,94,23357060,Executives
full_turns,505954,93,,95,23357061,Analysts
full_turns,505954,94,,96,23357062,Executives
full_turns,507878,5,,5,23435714,Analysts
full_turns,507878,6,,6,23435715,Executives
full_turns,507878,7,,7,23435716,Analysts
full_turns,507878,8,,8,23435717,Executives
full_turns,507878,11,,11,23435720,Executives
full_turns,507878,12,,12,23435721,Analysts
full_turns,507878,13,,13,23435722,Executives
full_turns,507878,15,,15,23435724,Analysts
full_turns,507878,16,,16,23435725,Executives
full_turns,507878,17,,17,23435726,Analysts
full_turns,507878,21,,21,23435730,Analysts
full_turns,507878,22,,22,23435731,Executives
full_turns,507878,24,,24,23435733,Analysts
full_turns,507878,25,,25,23435734,Executives
full_turns,507878,27,,27,23435736,Executives
full_turns,507878,28,,28,23435737,Analysts
full_turns,507878,29,,29,23435738,Executives
full_turns,507878,31,,31,23435740,Analysts
full_turns,507878,32,,32,23435741,Executives
full_turns,507878,34,,34,23435743,Executives
full_turns,507878,36,,36,23435745,Analysts
full_turns,507878,39,,39,23435748,Executives
full_turns,507878,45,,45,23435754,Analysts
full_turns,507878,46,,46,23435755,Executives
full_turns,507878,47,,47,23435756,Analysts
full_turns,507878,48,,48,23435757,Executives
full_turns,507878,50,,50,23435759,Analysts
full_turns,507878,51,,51,23435760,Executives
full_turns,507878,52,,52,23435761,Analysts
full_turns,507878,53,,53,23435762,Executives
full_turns,509181,5,,5,23478711,Analysts
full_turns,509181,6,,6,23478712,Executives
full_turns,509181,7,,7,23478713,Executives
full_turns,509181,9,,9,23478715,Analysts
full_turns,509181,10,,10,23478716,Executives
full_turns,509181,12,,12,23478718,Analysts
full_turns,509181,13,,13,23478719,Executives
full_turns,509181,15,,15,23478721,Analysts
full_turns,509181,16,,16,23478722,Executives
full_turns,509181,18,,18,23478724,Analysts
full_turns,509181,19,,19,23478725,Executives
full_turns,509181,21,,21,23478727,Analysts
full_turns,509181,22,,22,23478728,Executives
full_turns,509181,26,,27,23478733,Executives
full_turns,509181,32,,33,23478739,Executives
full_turns,509181,35,,36,23478742,Executives
full_turns,509181,37,,38,23478744,Analysts
full_turns,509181,38,,39,23478745,Executives
full_turns,509181,41,,42,23478748,Executives
full_turns,519714,7,,7,23807716,Executives
full_turns,519714,10,,10,23807719,Analysts
full_turns,519714,11,,11,23807720,Executives
full_turns,519714,13,,13,23807722,Analysts
full_turns,519714,14,,14,23807723,Executives
full_turns,519714,17,,17,23807726,Executives
full_turns,519714,19,,19,23807728,Analysts
full_turns,519714,21,,21,23807730,Executives
full_turns,519714,23,,23,23807732,Analysts
full_turns,519714,27,,27,23807736,Executives
full_turns,519714,29,,29,23807738,Analysts
full_turns,519714,30,,30,23807739,Executives
full_turns,519714,33,,33,23807742,Executives
full_turns,519714,36,,36,23807745,Executives
full_turns,527173,4,,4,24127362,Analysts
full_turns,527173,5,,5,24127363,Executives
full_turns,527173,6,,6,24127364,Analysts
full_turns,527173,8,,8,24127366,Analysts
full_turns,527173,9,,9,24127367,Executives
full_turns,527173,10,,10,24127368,Analysts
full_turns,527173,13,,13,24127371,Analysts
full_turns,527173,14,,14,24127372,Executives
full_turns,527173,16,,16,24127374,Executives
full_turns,527173,17,,17,24127375,Executives
full_turns,527173,18,,18,24127376,Analysts
full_turns,527173,19,,19,24127377,Executives
full_turns,527173,22,,22,24127380,Executives
full_turns,527173,23,,23,24127381,Executives
full_turns,527173,24,,24,24127382,Analysts
full_turns,527173,25,,25,24127383,Executives
full_turns,527173,27,,27,24127385,Analysts
full_turns,527173,29,,30,24127388,Executives
full_turns,527173,30,,31,24127389,Analysts
full_turns,527173,34,,35,24127393,Executives
full_turns,527173,37,,38,24127396,Executives
full_turns,527173,40,,41,24127399,Executives
full_turns,527173,43,,44,24127402,Analysts
full_turns,527173,44,,45,24127403,Executives
full_turns,527173,48,,49,24127407,Analysts
full_turns,527173,49,,50,24127408,Executives
